province_code,province_kh,province_en,district_code,district_kh,district_en,commune_code,commune_kh,commune_en,village_code,village_kh,village_en
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160705,សេសាន,Sesan,16070502,ភិ,Phi
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160705,សេសាន,Sesan,16070503,ប៉ាដល,Pa Dal
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160706,សោមធំ,Saom Thum,16070601,សោមកានិញ,Saom Ka Ning
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160706,សោមធំ,Saom Thum,16070602,សោមត្រក,Saom Trak
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160706,សោមធំ,Saom Thum,16070603,សោមគល់,Saom Kul
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160707,យ៉ាទុង,Ya Tung,16070701,តេនង៉ល,Ten Ngal
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160707,យ៉ាទុង,Ya Tung,16070702,ពាក់,Peak
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160707,យ៉ាទុង,Ya Tung,16070703,ទេនសុស,Ten Sos
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160707,យ៉ាទុង,Ya Tung,16070704,ដរ,Dar
16,រតនគិរី,Ratanak Kiri,1607,អូរយ៉ាដាវ,Ou Ya Dav,160707,យ៉ាទុង,Ya Tung,16070705,សំ,Sam
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080102,ចាន់,Chan
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080103,ជួយ,Chuoy
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080104,តាបូក,Ta Bouk
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080105,ប៉ាងគិត,Pangkit
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080106,សញ,Sanh
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080107,កិគួង,Ke Kuong
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080108,រៀងវិញ,Rieng Vinh
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080109,ភ្លឺធំ,Phlueu Thum
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080110,ភ្លឺតូច,Phlueu Touch
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160801,តាវែងលើ,Ta Veaeng Leu,16080111,តាវែង,Ta Veaeng
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080201,ទំពួនរឺងធំ,Tumpuon Rueung Thum
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080202,ទុន,Tun
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080203,កោះប៉ុង,Kaoh Pong
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080204,សៀងសាយ,Sieng Say
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080205,ផ្យ៉ាង,Phyang
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080206,កិគួង,Ke Kuong
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080207,តាង៉ាច,Ta Ngach
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080208,ផាវ,Phav
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080209,ទំពួនរឺងតូច,Tumpuon Rueung Touch
16,រតនគិរី,Ratanak Kiri,1608,តាវែង,Ta Veaeng,160802,តាវែងក្រោម,Ta Veaeng Kraom,16080210,វៀងចាន់,Vieng Chan
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160901,ប៉ុង,Pong,16090101,បានប៉ុង,Ban Pong
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160901,ប៉ុង,Pong,16090102,បានហ្វាំង,Ban Phang
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160903,ហាត់ប៉ក់,Hat Pak,16090301,ហាត់ប៉ក់,Hat Pak
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160903,ហាត់ប៉ក់,Hat Pak,16090302,វើនហយ,Veun Hay
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160903,ហាត់ប៉ក់,Hat Pak,16090303,ឡាំប៉ាត់,Lam Pat
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160904,កាចូន,Ka Choun,16090401,កាចូនលើ,Ka Choun Leu
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160904,កាចូន,Ka Choun,16090402,កាចូនក្រោម,Ka Choun Kraom
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160904,កាចូន,Ka Choun,16090403,វ៉ង,Vang
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160904,កាចូន,Ka Choun,16090404,វ៉ាយ,Vay
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160904,កាចូន,Ka Choun,16090405,ទៀមលើ,Tiem Leu
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160904,កាចូន,Ka Choun,16090406,កាឡឹម,Ka Loem
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160905,កោះប៉ង់,Kaoh Pang,16090501,ប៉ាតឹង,Pa Toeng
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160905,កោះប៉ង់,Kaoh Pang,16090502,ឡាំងអាវ,Lang Av
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160905,កោះប៉ង់,Kaoh Pang,16090503,ប៉ាហយ,Pa Hay
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160906,កោះពាក្យ,Kaoh Peak,16090601,កោះពាក្យ,Kaoh Peak
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160906,កោះពាក្យ,Kaoh Peak,16090602,ផាក់ណាម,Phak Nam
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160906,កោះពាក្យ,Kaoh Peak,16090603,ឃួន,Khuon
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160907,កុកឡាក់,Kok Lak,16090701,ឡាឡៃ,La Lai
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160907,កុកឡាក់,Kok Lak,16090702,រ៉ក,Rak
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160907,កុកឡាក់,Kok Lak,16090703,ឡាម៉ឺយ,La Meuy
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160907,កុកឡាក់,Kok Lak,16090704,ត្រាក់,Trak
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160908,ប៉ាកាឡាន់,Pa Kalan,16090801,ប៉ាកាឡាន់,Pa Kalan
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160908,ប៉ាកាឡាន់,Pa Kalan,16090802,កំពង់ចាម,Kampong Cham
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160909,ភ្នំកុក,Phnum Kok,16090901,ភ្នំកុកឡាវ,Phnum Kok Lav
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160909,ភ្នំកុក,Phnum Kok,16090902,ភ្នំកុកព្រៅ,Phnum Kok Prov
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160909,ភ្នំកុក,Phnum Kok,16090903,កាឡៃតាវ៉ង,Kalai Ta Vang
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160909,ភ្នំកុក,Phnum Kok,16090904,កាឡៃសាពូន,Kalai Sapun
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160909,ភ្នំកុក,Phnum Kok,16090905,ទៀមក្រោម,Tiem Kraom
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160910,វើនសៃ,Veun Sai,16091001,វើនសៃ,Veun Sai
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160910,វើនសៃ,Veun Sai,16091002,បាក់កែ,Bak Kae
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160910,វើនសៃ,Veun Sai,16091003,អ៊ីទូប,I Tub
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160910,វើនសៃ,Veun Sai,16091004,ថ្មី,Thmei
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160910,វើនសៃ,Veun Sai,16091005,កាឡាន់,Ka Lan
16,រតនគិរី,Ratanak Kiri,1609,វើនសៃ,Veun Sai,160910,វើនសៃ,Veun Sai,16091006,កងណក,Kang Nak
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010101,ប្រាសាទ,Prasat
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010102,យាង,Yeang
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010103,អានូក,Anuk
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010104,ព្រៃល្វៃ,Prey Lvey
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010105,ព្រៃចេង,Prey Cheng
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010106,ក្បាលចាម,Kbal Cham
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010107,គោកល្វា,Kouk Lvea
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010108,ចាររកា,Char Roka
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010109,ថ្នល់,Thnal
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010110,ឈូក,Chhuk
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010111,គោកក្បាត់,Kouk Kbat
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010112,តាទយ,Ta Toy
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010113,ព្រៃទទឹង,Prey Totueng
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010114,ដូនស្វា,Doun Sva
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010115,មាជា,Mea Chea
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010116,គោកថ្នល់,Kouk Thnal
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010117,ខ្លុង,Khlong
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010118,ថ្មី,Thmei
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010119,គោកធ្នង់,Kouk Thnung
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170101,ចារឈូក,Char Chhuk,17010120,កត្រកៀត,Ka Trakiet
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170102,ដូនពេង,Doun Paeng,17010201,រការ,Roka
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170102,ដូនពេង,Doun Paeng,17010202,បត់,Bat
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170102,ដូនពេង,Doun Paeng,17010203,គោកយាង,Kouk Yeang
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170102,ដូនពេង,Doun Paeng,17010204,បុស្សល្ហុង,Bos Lhong
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170102,ដូនពេង,Doun Paeng,17010205,បេង,Beng
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170102,ដូនពេង,Doun Paeng,17010206,ខ្ចាស់,Khchas
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170102,ដូនពេង,Doun Paeng,17010207,ដូនពេង,Doun Peng
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170102,ដូនពេង,Doun Paeng,17010208,រំដួលថ្មី,Rumduol Thmei
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010301,ទំលាប់,Tumloab
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010302,ខ្ចារ,Khchar
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010303,គោកដូងថ្មី,Kouk Doung Thmei
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010304,គោកភ្នៅ,Kouk Pnov
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010305,គោកត្របែក,Kouk Trabaek
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010306,អន្ទិតសុខ,Antit Sokh
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010307,រកា,Roka
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010308,គោកក្រោល,Kouk Kraol
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010309,កប្ដៀក,Ka Bdiek
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010310,ចេកក្បូរ,Chek Kbour
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010311,គោកស្នួល,Kouk Snuol
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010312,ប្រាសាទត្រាវ,Prasat Trav
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010313,កំប្លើប,Kamblaeub
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010314,ដូនអែម,Doun Aem
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010315,គោកដូងចាស់,Kouk Doung Chas
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010316,បុះក្រឡុក,Bos Kralok
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170103,គោកដូង,Kouk Doung,17010317,អូរគោល,Ou Koul
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170104,គោល,Koul,17010401,ខ្វាវ,Khvav
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170104,គោល,Koul,17010402,ខាន់សរ,Khan Sar
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170104,គោល,Koul,17010403,គោល,Koul
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170104,គោល,Koul,17010404,អំពិលធ្នង់,Ampil Thnung
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170104,គោល,Koul,17010405,ដូនមៀវ,Doun Miev
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170104,គោល,Koul,17010406,តាគួយ,Ta Kuoy
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170104,គោល,Koul,17010407,ព្រៃអារ,Prey Ar
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010501,រមៀត,Romiet
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010502,ល្បើក,Lbaeuk
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010503,សំបួរ,Sambuor
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010504,គោកថ្មី,Kouk Thmei
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010505,ទន្លេស,Tonle Sa
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010506,កុក,Kok
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010507,ពង្រ,Pungro
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010508,នគរភាស១,Nokor Pheas Muoy
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010509,នគរភាស២,Nokor Pheas Pir
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170105,នគរភាស,Nokor Pheas,17010510,ជំពូង,Chumpung
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010601,រាជជន្ទល់,Reach Chuntul
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010602,រវៀងថ្មី,Rovieng Thmei
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010603,ស្រែខ្វាវ,Srae Khvav
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010604,គោកក្នាំង,Kouk Knang
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010605,គោកចាស់,Kouk Chas
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010606,ជំនុំរាជ្យ,Chumnum Reach
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010607,ស្លាត,Slat
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010608,ស្រែប្រាំង,Srae Prang
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010609,រណ្ដាស,Rundas
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010610,រលំ,Rolum
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170106,ស្រែខ្វាវ,Srae Khvav,17010611,ទឹកថ្លា,Tuek Thla
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010701,ថ្នល់,Thnal
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010702,ភ្នៅ,Pnov
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010703,ម្កាក់,Mkak
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010704,គោកចាន់,Kouk Chan
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010705,ក រលំ,Ka Rolum
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010706,ទំពូង,Tumpung
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010707,ប្រាំដំឡឹង,Pram Damloeng
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010708,តាលាវ,Ta Leav
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010709,បាយម៉ាត,Bay Mat
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010710,ត្រពាំងភ្លោះ,Trapeang Phluoh
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010711,តាសោម,Ta Saom
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010712,គោកថ្មី,Kouk Thmei
17,សៀមរាប,Siemreap,1701,អង្គរជុំ,Angkor Chum,170107,តាសោម,Ta Saom,17010713,ស្វាយជុំ,Svay Chum
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170201,ជប់តាត្រាវ,Chub Ta Trav,17020101,ត្រពាំងទូក,Trapeang Tuk
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170201,ជប់តាត្រាវ,Chub Ta Trav,17020102,ជប់,Chub
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170201,ជប់តាត្រាវ,Chub Ta Trav,17020103,ប្រាសាទ,Prasat
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170201,ជប់តាត្រាវ,Chub Ta Trav,17020104,ទ័ពស្វាយ,Toap Svay
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170201,ជប់តាត្រាវ,Chub Ta Trav,17020105,ពងទឹក,Pong Tuek
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170202,លាងដៃ,Leang Dai,17020201,លាងដៃ,Leang Dai
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170202,លាងដៃ,Leang Dai,17020202,ដូនឪ,Daun Ov
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170202,លាងដៃ,Leang Dai,17020203,ភ្លង់,Phlung
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170202,លាងដៃ,Leang Dai,17020204,តាប្រុក,Ta Prok
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170202,លាងដៃ,Leang Dai,17020205,សំរោង,Samraong
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170202,លាងដៃ,Leang Dai,17020206,ត្រពាំងស្វាយ,Trapeang Svay
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170202,លាងដៃ,Leang Dai,17020207,បំពេញរាជ្យ,Bampenh Reach
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170202,លាងដៃ,Leang Dai,17020208,ស្ពានថ្មី,Spean Thmei
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170203,ពាក់ស្នែង,Peak Snaeng,17020301,ពាក់ស្នែងថ្មី,Peak Snaeng Thmei
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170203,ពាក់ស្នែង,Peak Snaeng,17020302,ពាក់ស្នែងចាស់,Peak Snaeng Chas
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170203,ពាក់ស្នែង,Peak Snaeng,17020303,លៀប,Lieb
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170203,ពាក់ស្នែង,Peak Snaeng,17020304,ខ្ទីង,Khting
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170203,ពាក់ស្នែង,Peak Snaeng,17020305,សណ្ដាន់,Sandan
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170203,ពាក់ស្នែង,Peak Snaeng,17020306,ជប់សោម,Chub Saom
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170204,ស្វាយចេក,Svay Chek,17020401,គោកកក់,Kouk Kak
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170204,ស្វាយចេក,Svay Chek,17020402,ស្វាយចេក,Svay Chek
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170204,ស្វាយចេក,Svay Chek,17020403,កណ្តោល,Kandal
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170204,ស្វាយចេក,Svay Chek,17020404,តាត្រាវ,Ta Trav
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170204,ស្វាយចេក,Svay Chek,17020405,បុស្សតាត្រាវ,Bos Ta Trav
17,សៀមរាប,Siemreap,1702,អង្គរធំ,Angkor Thum,170204,ស្វាយចេក,Svay Chek,17020406,ព្រះគោថ្មី,Preah Kou Thmei
17,សៀមរាប,Siemreap,1703,បន្ទាយស្រី,Banteay Srei,170301,ខ្នារសណ្ដាយ,Khnar Sanday,17030101,បន្ទាយស្រី,Banteay Srei
17,សៀមរាប,Siemreap,1703,បន្ទាយស្រី,Banteay Srei,170301,ខ្នារសណ្ដាយ,Khnar Sanday,17030102,ខ្នារ,Khnar
17,សៀមរាប,Siemreap,1703,បន្ទាយស្រី,Banteay Srei,170301,ខ្នារសណ្ដាយ,Khnar Sanday,17030103,ប្រីយ៍,Prei
